timestamp,flow_rate_m3hr
2026-01-01 00:02:33,4.133892199024558
2026-01-01 00:02:33,0.16737158596515656
2026-01-01 00:10:02,3.761507710441947
2026-01-01 00:10:02,0.6561509966850281
2026-01-01 00:13:10,3.710728045552969
2026-01-01 00:13:10,0.8583396673202515
2026-01-01 00:16:10,3.9984796196222305
2026-01-01 00:16:10,1.0501827001571655
2026-01-01 00:19:10,1.2463256120681763
2026-01-01 00:19:10,3.643021546304226
2026-01-01 00:22:10,3.9476999547332525
2026-01-01 00:22:10,1.439699649810791
2026-01-01 00:25:10,3.7953609600663185
2026-01-01 00:25:10,1.63115656375885
2026-01-01 00:28:10,4.218524694442749
2026-01-01 00:28:10,1.8277212381362915
2026-01-01 00:31:10,2.021198272705078
2026-01-01 00:31:10,3.710728045552969
2026-01-01 00:34:10,2.216672658920288
2026-01-01 00:34:10,4.1000389494001865
2026-01-01 00:37:10,3.6938016302883625
2026-01-01 00:37:10,2.4130146503448486
2026-01-01 00:40:10,3.744580876082182
2026-01-01 00:40:10,2.6067731380462646
2026-01-01 00:43:10,3.8969202898442745
2026-01-01 00:43:10,2.8045313358306885
2026-01-01 00:46:10,3.9476999547332525
2026-01-01 00:46:10,3.00168514251709
2026-01-01 00:49:10,3.2006425857543945
2026-01-01 00:49:10,4.066185699775815
2026-01-01 00:55:10,3.8969202898442745
2026-01-01 00:55:10,3.594775915145874
2026-01-01 00:58:10,4.167745029553771
2026-01-01 00:58:10,3.789755344390869
2026-01-01 01:01:10,4.015406034886837
2026-01-01 01:01:10,3.9850289821624756
2026-01-01 01:04:10,4.179086208343506
2026-01-01 01:04:10,3.4399033058434725
2026-01-01 01:07:10,3.9476999547332525
2026-01-01 01:07:10,4.366679668426514
2026-01-01 01:10:10,3.676875215023756
2026-01-01 01:10:10,4.552642345428467
2026-01-01 01:13:10,3.5753158852458
2026-01-01 01:13:10,4.740288257598877
2026-01-01 01:16:10,3.930773539468646
2026-01-01 01:16:10,4.92410135269165
2026-01-01 01:19:10,3.4568299306556582
2026-01-01 01:19:10,5.1120219230651855
2026-01-01 01:22:10,3.609168715775013
2026-01-01 01:22:10,5.297687530517578
2026-01-01 01:25:10,3.7953609600663185
2026-01-01 01:25:10,5.482314586639404
2026-01-01 01:28:10,3.4737563459202647
2026-01-01 01:28:10,5.668798923492432
2026-01-01 01:31:10,5.852729320526123
2026-01-01 01:31:10,3.6260951310396194
2026-01-01 01:34:10,3.558389050886035
2026-01-01 01:34:10,6.037491321563721
2026-01-01 01:40:10,3.7953609600663185
2026-01-01 01:40:10,6.408259868621826
2026-01-01 01:43:10,3.778434544801712
2026-01-01 01:43:10,6.595120429992676
2026-01-01 01:46:10,6.780482292175293
2026-01-01 01:46:10,3.778434544801712
2026-01-01 01:49:10,6.969943523406982
2026-01-01 01:49:10,3.7953609600663185
2026-01-01 01:52:10,3.761507710441947
2026-01-01 01:52:10,7.1593780517578125
2026-01-01 01:58:10,3.913846705108881
2026-01-01 01:58:10,7.544388294219971
2026-01-01 02:01:10,7.739576816558838
2026-01-01 02:01:10,4.2015982791781425
2026-01-01 02:04:10,4.1846714448183775
2026-01-01 02:04:10,7.939291477203369
2026-01-01 02:07:10,8.136576652526855
2026-01-01 02:07:10,3.9815527852624655
2026-01-01 02:10:10,3.710728045552969
2026-01-01 02:10:10,8.334242820739746
2026-01-01 02:13:10,3.930773539468646
2026-01-01 02:13:10,8.535558700561523
2026-01-01 02:28:10,4.1508186142891645
2026-01-01 02:28:10,9.531359672546387
2026-01-01 02:46:10,10.7260160446167
2026-01-01 02:46:10,4.0323324501514435
2026-01-01 02:49:10,10.927407264709473
2026-01-01 02:49:10,4.2015982791781425
2026-01-01 02:52:10,4.133892199024558
2026-01-01 02:52:10,11.125288009643555
2026-01-01 02:55:10,4.2862307745963335
2026-01-01 02:55:10,11.324569702148438
2026-01-01 02:58:10,3.846140205860138
2026-01-01 02:58:10,11.52571964263916
